NASDAQ,Close
21:33 - 21:34 01/09/2020,8977.74
21:34 - 21:35 01/09/2020,8976.86
21:35 - 21:36 01/09/2020,8975.16
21:36 - 21:37 01/09/2020,8975.16
21:37 - 21:38 01/09/2020,8976.47
21:38 - 21:39 01/09/2020,8976.8
21:39 - 21:40 01/09/2020,8976.32
21:40 - 21:41 01/09/2020,8976.04
21:41 - 21:42 01/09/2020,8976.32
21:42 - 21:43 01/09/2020,8977.58
21:43 - 21:44 01/09/2020,8978.8
21:44 - 21:45 01/09/2020,8981.24
21:45 - 21:46 01/09/2020,8981.54
21:46 - 21:47 01/09/2020,8980.16
21:47 - 21:48 01/09/2020,8977.86
21:48 - 21:49 01/09/2020,8976.44
21:49 - 21:50 01/09/2020,8977.16
21:50 - 21:51 01/09/2020,8978.57
21:51 - 21:52 01/09/2020,8979.27
21:52 - 21:53 01/09/2020,8980.81
21:53 - 21:54 01/09/2020,8981.55
21:54 - 21:55 01/09/2020,8986.16
21:55 - 21:56 01/09/2020,8986.09
21:56 - 21:57 01/09/2020,8987.9
21:57 - 21:58 01/09/2020,8985.3
21:58 - 21:59 01/09/2020,8986.85
21:59 - 22:00 01/09/2020,8988.69
22:00 - 22:01 01/09/2020,8989.63
22:01 - 22:02 01/09/2020,8989.63
22:02 - 22:03 01/09/2020,8989.63
22:03 - 22:04 01/09/2020,8989.63
22:04 - 22:05 01/09/2020,8989.63
22:05 - 22:06 01/09/2020,8989.63
22:06 - 22:07 01/09/2020,8989.63
22:07 - 22:08 01/09/2020,8989.63
22:08 - 22:09 01/09/2020,8989.63
22:09 - 22:10 01/09/2020,8989.63
22:10 - 22:11 01/09/2020,8989.63
22:11 - 22:12 01/09/2020,8989.63
22:12 - 22:13 01/09/2020,8989.63
22:13 - 22:14 01/09/2020,8989.63
22:14 - 22:15 01/09/2020,8989.63
22:15 - 22:16 01/09/2020,8989.63
22:16 - 22:17 01/09/2020,8989.63
22:17 - 22:18 01/09/2020,8989.63
22:18 - 22:19 01/09/2020,8989.63
22:19 - 22:20 01/09/2020,8989.63
22:20 - 22:21 01/09/2020,8989.63
22:21 - 22:22 01/09/2020,8989.63
22:22 - 22:23 01/09/2020,8989.63
22:23 - 22:24 01/09/2020,8989.63
22:24 - 22:25 01/09/2020,8989.63
22:25 - 22:26 01/09/2020,8989.63
22:26 - 22:27 01/09/2020,8989.63
22:27 - 22:28 01/09/2020,8989.63
22:28 - 22:29 01/09/2020,8989.63
22:29 - 22:30 01/09/2020,8989.63
22:30 - 22:31 01/09/2020,8989.63
22:31 - 22:32 01/09/2020,8989.63
22:32 - 22:33 01/09/2020,8989.63
22:33 - 22:34 01/09/2020,8989.63
22:34 - 22:35 01/09/2020,8989.63
22:35 - 22:36 01/09/2020,8989.63
22:36 - 22:37 01/09/2020,8989.63
22:37 - 22:38 01/09/2020,8989.63
22:38 - 22:39 01/09/2020,8989.63
22:39 - 22:40 01/09/2020,8989.63
22:40 - 22:41 01/09/2020,8989.63
22:41 - 22:42 01/09/2020,8989.63
22:42 - 22:43 01/09/2020,8989.63
22:43 - 22:44 01/09/2020,8989.63
22:44 - 22:45 01/09/2020,8989.63
10JAN2020_00:00:00.000000 01/09/2020,
15:30 - 15:31 01/10/2020,9024.24
15:31 - 15:32 01/10/2020,9019.15
15:32 - 15:33 01/10/2020,9012.6
15:33 - 15:34 01/10/2020,9008.13
15:34 - 15:35 01/10/2020,9002.12
15:35 - 15:36 01/10/2020,9009.48
15:36 - 15:37 01/10/2020,9003.77
15:37 - 15:38 01/10/2020,8998.9
15:38 - 15:39 01/10/2020,8992.63
15:39 - 15:40 01/10/2020,8994.81
15:40 - 15:41 01/10/2020,9001.96
15:41 - 15:42 01/10/2020,9001.13
15:42 - 15:43 01/10/2020,8999.68
15:43 - 15:44 01/10/2020,9002.26
15:44 - 15:45 01/10/2020,9003.13
15:45 - 15:46 01/10/2020,8999.82
15:46 - 15:47 01/10/2020,8999.45
15:47 - 15:48 01/10/2020,9000.3
15:48 - 15:49 01/10/2020,9002.8
15:49 - 15:50 01/10/2020,9008.42
15:50 - 15:51 01/10/2020,9007.91
15:51 - 15:52 01/10/2020,9009.26
15:52 - 15:53 01/10/2020,9009.94
15:53 - 15:54 01/10/2020,9011.16
15:54 - 15:55 01/10/2020,9010.03
15:55 - 15:56 01/10/2020,9011.4
15:56 - 15:57 01/10/2020,9009.57
15:57 - 15:58 01/10/2020,9010.57
15:58 - 15:59 01/10/2020,9014.62
15:59 - 16:00 01/10/2020,9015.55
16:00 - 16:01 01/10/2020,9015.13
16:01 - 16:02 01/10/2020,9013.89
16:02 - 16:03 01/10/2020,9017.04
16:03 - 16:04 01/10/2020,9020.26
16:04 - 16:05 01/10/2020,9019.42
16:05 - 16:06 01/10/2020,9021.64
16:06 - 16:07 01/10/2020,9022.87
16:07 - 16:08 01/10/2020,9022.17
16:08 - 16:09 01/10/2020,9021.57
16:09 - 16:10 01/10/2020,9020.41
16:10 - 16:11 01/10/2020,9017.36
16:11 - 16:12 01/10/2020,9015.81
16:12 - 16:13 01/10/2020,9015.98
16:13 - 16:14 01/10/2020,9010.55
16:14 - 16:15 01/10/2020,9012.26
16:15 - 16:16 01/10/2020,9015.34
16:16 - 16:17 01/10/2020,9014.91
16:17 - 16:18 01/10/2020,9016.43
16:18 - 16:19 01/10/2020,9016.01
16:19 - 16:20 01/10/2020,9016.83
16:20 - 16:21 01/10/2020,9015.29
16:21 - 16:22 01/10/2020,9014.28
16:22 - 16:23 01/10/2020,9012.62
16:23 - 16:24 01/10/2020,9014.9
16:24 - 16:25 01/10/2020,9016.03
16:25 - 16:26 01/10/2020,9013.83
16:26 - 16:27 01/10/2020,9010.88
16:27 - 16:28 01/10/2020,9012.4
16:28 - 16:29 01/10/2020,9014.64
16:29 - 16:30 01/10/2020,9015.07
16:30 - 16:31 01/10/2020,9014.95
16:31 - 16:32 01/10/2020,9016.49
16:32 - 16:33 01/10/2020,9017.48
16:33 - 16:34 01/10/2020,9017.4
16:34 - 16:35 01/10/2020,9020.86
16:35 - 16:36 01/10/2020,9018.72
16:36 - 16:37 01/10/2020,9020.51
16:37 - 16:38 01/10/2020,9019.08
16:38 - 16:39 01/10/2020,9020.33
16:39 - 16:40 01/10/2020,9022.04
16:40 - 16:41 01/10/2020,9021.4
16:41 - 16:42 01/10/2020,9024.27
16:42 - 16:43 01/10/2020,9023.45
16:43 - 16:44 01/10/2020,9024.01
16:44 - 16:45 01/10/2020,9021.97
16:45 - 16:46 01/10/2020,9021.17
16:46 - 16:47 01/10/2020,9023.42
16:47 - 16:48 01/10/2020,9023.46
16:48 - 16:49 01/10/2020,9021.96
16:49 - 16:50 01/10/2020,9016.36
16:50 - 16:51 01/10/2020,9009.99
16:51 - 16:52 01/10/2020,9012.18
16:52 - 16:53 01/10/2020,9014.97
16:53 - 16:54 01/10/2020,9013.03
16:54 - 16:55 01/10/2020,9011.45
16:55 - 16:56 01/10/2020,9014.53
16:56 - 16:57 01/10/2020,9016.42
16:57 - 16:58 01/10/2020,9017.68
16:58 - 16:59 01/10/2020,9019.8
16:59 - 17:00 01/10/2020,9019.66
17:00 - 17:01 01/10/2020,9019.26
17:01 - 17:02 01/10/2020,9018.04
17:02 - 17:03 01/10/2020,9019.9
17:03 - 17:04 01/10/2020,9020.28
17:04 - 17:05 01/10/2020,9019.68
17:05 - 17:06 01/10/2020,9018.95
17:06 - 17:07 01/10/2020,9020.94
17:07 - 17:08 01/10/2020,9021.85
17:08 - 17:09 01/10/2020,9022.16
17:09 - 17:10 01/10/2020,9024.46
17:10 - 17:11 01/10/2020,9023.85
17:11 - 17:12 01/10/2020,9023.45
17:12 - 17:13 01/10/2020,9023.97
17:13 - 17:14 01/10/2020,9024.12
17:14 - 17:15 01/10/2020,9022.9
17:15 - 17:16 01/10/2020,9021.65
17:16 - 17:17 01/10/2020,9021.21
17:17 - 17:18 01/10/2020,9018.86
17:18 - 17:19 01/10/2020,9017.74
17:19 - 17:20 01/10/2020,9018.14
17:20 - 17:21 01/10/2020,9020.51
17:21 - 17:22 01/10/2020,9017.56
17:22 - 17:23 01/10/2020,9016.79
17:23 - 17:24 01/10/2020,9016.05
17:24 - 17:25 01/10/2020,9015.72
17:25 - 17:26 01/10/2020,9016
17:26 - 17:27 01/10/2020,9013.64
17:27 - 17:28 01/10/2020,9011.9
17:28 - 17:29 01/10/2020,9011.89
17:29 - 17:30 01/10/2020,9008.69
17:30 - 17:31 01/10/2020,9005.21
17:31 - 17:32 01/10/2020,9001.53
17:32 - 17:33 01/10/2020,9001.11
17:33 - 17:34 01/10/2020,9005.62
17:34 - 17:35 01/10/2020,9005.74
17:35 - 17:36 01/10/2020,9005.24
17:36 - 17:37 01/10/2020,9007.97
17:37 - 17:38 01/10/2020,9008.78
17:38 - 17:39 01/10/2020,9009.14
17:39 - 17:40 01/10/2020,9009.57
17:40 - 17:41 01/10/2020,9009.01
17:41 - 17:42 01/10/2020,9007.61
17:42 - 17:43 01/10/2020,9006.06
17:43 - 17:44 01/10/2020,9004.02
17:44 - 17:45 01/10/2020,9001.33
17:45 - 17:46 01/10/2020,9000.81
17:46 - 17:47 01/10/2020,9003.11
17:47 - 17:48 01/10/2020,9001.94
17:48 - 17:49 01/10/2020,8999.38
17:49 - 17:50 01/10/2020,8996.51
17:50 - 17:51 01/10/2020,8998.2
17:51 - 17:52 01/10/2020,8999.4
17:52 - 17:53 01/10/2020,9000.77
17:53 - 17:54 01/10/2020,9002.88
17:54 - 17:55 01/10/2020,9003.57
17:55 - 17:56 01/10/2020,9002.44
17:56 - 17:57 01/10/2020,9002.35
17:57 - 17:58 01/10/2020,9002.6
17:58 - 17:59 01/10/2020,9002.3
17:59 - 18:00 01/10/2020,9000.83
18:00 - 18:01 01/10/2020,9000.09
18:01 - 18:02 01/10/2020,8996.48
18:02 - 18:03 01/10/2020,8992.71
18:03 - 18:04 01/10/2020,8991.6
18:04 - 18:05 01/10/2020,8991.08
18:05 - 18:06 01/10/2020,8992.54
18:06 - 18:07 01/10/2020,8988.58
18:07 - 18:08 01/10/2020,8982.58
18:08 - 18:09 01/10/2020,8979.57
18:09 - 18:10 01/10/2020,8978.6
18:10 - 18:11 01/10/2020,8974.02
18:11 - 18:12 01/10/2020,8980.1
18:12 - 18:13 01/10/2020,8984.25
18:13 - 18:14 01/10/2020,8984.78
18:14 - 18:15 01/10/2020,8983.14
18:15 - 18:16 01/10/2020,8980.29
18:16 - 18:17 01/10/2020,8979.16
18:17 - 18:18 01/10/2020,8979.17
18:18 - 18:19 01/10/2020,8978.4
18:19 - 18:20 01/10/2020,8979.31
18:20 - 18:21 01/10/2020,8977.54
18:21 - 18:22 01/10/2020,8979.91
18:22 - 18:23 01/10/2020,8978.52
18:23 - 18:24 01/10/2020,8977.34
18:24 - 18:25 01/10/2020,8977.02
18:25 - 18:26 01/10/2020,8982.41
18:26 - 18:27 01/10/2020,8983.97
18:27 - 18:28 01/10/2020,8986.5
18:28 - 18:29 01/10/2020,8988.45
18:29 - 18:30 01/10/2020,8990.09
18:30 - 18:31 01/10/2020,8989.22
18:31 - 18:32 01/10/2020,8989.6
18:32 - 18:33 01/10/2020,8989.65
18:33 - 18:34 01/10/2020,8988.88
18:34 - 18:35 01/10/2020,8988.91
18:35 - 18:36 01/10/2020,8986.98
18:36 - 18:37 01/10/2020,8986.08
18:37 - 18:38 01/10/2020,8987.65
18:38 - 18:39 01/10/2020,8989.6
18:39 - 18:40 01/10/2020,8991.83
18:40 - 18:41 01/10/2020,8991.81
18:41 - 18:42 01/10/2020,8991.87
18:42 - 18:43 01/10/2020,8990.37
18:43 - 18:44 01/10/2020,8990.53
18:44 - 18:45 01/10/2020,8991.35
18:45 - 18:46 01/10/2020,8991.73
18:46 - 18:47 01/10/2020,8993
18:47 - 18:48 01/10/2020,8991.78
18:48 - 18:49 01/10/2020,8992.8
18:49 - 18:50 01/10/2020,8993.66
18:50 - 18:51 01/10/2020,8993.11
18:51 - 18:52 01/10/2020,8993.45
18:52 - 18:53 01/10/2020,8992.42
18:53 - 18:54 01/10/2020,8993.21
18:54 - 18:55 01/10/2020,8994.34
18:55 - 18:56 01/10/2020,8994.55
18:56 - 18:57 01/10/2020,8993.73
18:57 - 18:58 01/10/2020,8993.37
18:58 - 18:59 01/10/2020,8991.53
18:59 - 19:00 01/10/2020,8990.22
19:00 - 19:01 01/10/2020,8989.65
19:01 - 19:02 01/10/2020,8992.61
19:02 - 19:03 01/10/2020,8993.97
19:03 - 19:04 01/10/2020,8994.36
19:04 - 19:05 01/10/2020,8994.33
19:05 - 19:06 01/10/2020,8993.72
19:06 - 19:07 01/10/2020,8996.02
19:07 - 19:08 01/10/2020,8996.85
19:08 - 19:09 01/10/2020,8997.54
19:09 - 19:10 01/10/2020,8998.03
19:10 - 19:11 01/10/2020,8997.43
19:11 - 19:12 01/10/2020,8998.07
19:12 - 19:13 01/10/2020,9000.17
19:13 - 19:14 01/10/2020,9000.7
19:14 - 19:15 01/10/2020,9002.22
19:15 - 19:16 01/10/2020,9000.93
19:16 - 19:17 01/10/2020,9001.67
19:17 - 19:18 01/10/2020,9001.22
19:18 - 19:19 01/10/2020,9000.75
19:19 - 19:20 01/10/2020,9000.61
19:20 - 19:21 01/10/2020,9000.55
19:21 - 19:22 01/10/2020,9000.06
19:22 - 19:23 01/10/2020,8999.24
19:23 - 19:24 01/10/2020,8998.65
19:24 - 19:25 01/10/2020,8997.56
19:25 - 19:26 01/10/2020,8998.27
19:26 - 19:27 01/10/2020,8997.7
19:27 - 19:28 01/10/2020,8997.05
19:28 - 19:29 01/10/2020,8996.16
19:29 - 19:30 01/10/2020,8995.19
19:30 - 19:31 01/10/2020,8996.38
19:31 - 19:32 01/10/2020,8995.78
19:32 - 19:33 01/10/2020,8996.05
19:33 - 19:34 01/10/2020,8997.04
19:34 - 19:35 01/10/2020,8998.22
19:35 - 19:36 01/10/2020,8996.67
19:36 - 19:37 01/10/2020,8997.73
19:37 - 19:38 01/10/2020,8997.88
19:38 - 19:39 01/10/2020,8997.7
19:39 - 19:40 01/10/2020,8995.1
19:40 - 19:41 01/10/2020,8992
19:41 - 19:42 01/10/2020,8991.51
19:42 - 19:43 01/10/2020,8994.95
19:43 - 19:44 01/10/2020,8998.65
19:44 - 19:45 01/10/2020,8999.1
19:45 - 19:46 01/10/2020,8999.44
19:46 - 19:47 01/10/2020,9000.15
19:47 - 19:48 01/10/2020,9000.86
19:48 - 19:49 01/10/2020,9001
19:49 - 19:50 01/10/2020,9000.79
19:50 - 19:51 01/10/2020,8999.23
19:51 - 19:52 01/10/2020,8999.22
19:52 - 19:53 01/10/2020,8997.45
19:53 - 19:54 01/10/2020,8995.83
19:54 - 19:55 01/10/2020,8996.04
19:55 - 19:56 01/10/2020,8996.81
19:56 - 19:57 01/10/2020,8997.51
19:57 - 19:58 01/10/2020,8998.43
19:58 - 19:59 01/10/2020,8998.35
19:59 - 20:00 01/10/2020,8997.22
20:00 - 20:01 01/10/2020,8995.97
20:01 - 20:02 01/10/2020,8997.74
20:02 - 20:03 01/10/2020,8998.73
20:03 - 20:04 01/10/2020,8998.21
20:04 - 20:05 01/10/2020,8996.87
20:05 - 20:06 01/10/2020,8996.73
20:06 - 20:07 01/10/2020,8996.36
20:07 - 20:08 01/10/2020,8995.16
20:08 - 20:09 01/10/2020,8992.39
20:09 - 20:10 01/10/2020,8992.44
20:10 - 20:11 01/10/2020,8990.9
20:11 - 20:12 01/10/2020,8990.01
20:12 - 20:13 01/10/2020,8984.79
20:13 - 20:14 01/10/2020,8986.21
20:14 - 20:15 01/10/2020,8984.23
20:15 - 20:16 01/10/2020,8985.36
20:16 - 20:17 01/10/2020,8987.24
20:17 - 20:18 01/10/2020,8988.51
20:18 - 20:19 01/10/2020,8989.95
20:19 - 20:20 01/10/2020,8990.51
20:20 - 20:21 01/10/2020,8989.13
20:21 - 20:22 01/10/2020,8989.79
20:22 - 20:23 01/10/2020,8988.26
20:23 - 20:24 01/10/2020,8988.31
20:24 - 20:25 01/10/2020,8987.85
20:25 - 20:26 01/10/2020,8985.84
20:26 - 20:27 01/10/2020,8982.75
20:27 - 20:28 01/10/2020,8983.7
20:28 - 20:29 01/10/2020,8982.94
20:29 - 20:30 01/10/2020,8982.67
20:30 - 20:31 01/10/2020,8981.31
20:31 - 20:32 01/10/2020,8981.76
20:32 - 20:33 01/10/2020,8980.95
20:33 - 20:34 01/10/2020,8979.03
20:34 - 20:35 01/10/2020,8978.93
20:35 - 20:36 01/10/2020,8978.56
20:36 - 20:37 01/10/2020,8979.87
20:37 - 20:38 01/10/2020,8981.21
20:38 - 20:39 01/10/2020,8981.5
20:39 - 20:40 01/10/2020,8979.67
20:40 - 20:41 01/10/2020,8979.23
20:41 - 20:42 01/10/2020,8977.59
20:42 - 20:43 01/10/2020,8977.46
20:43 - 20:44 01/10/2020,8978.08
20:44 - 20:45 01/10/2020,8976.02
20:45 - 20:46 01/10/2020,8975.26
20:46 - 20:47 01/10/2020,8974.43
20:47 - 20:48 01/10/2020,8976.08
20:48 - 20:49 01/10/2020,8980.43
20:49 - 20:50 01/10/2020,8979.65
20:50 - 20:51 01/10/2020,8979.65
20:51 - 20:52 01/10/2020,8980.74
20:52 - 20:53 01/10/2020,8980.36
20:53 - 20:54 01/10/2020,8978.95
20:54 - 20:55 01/10/2020,8980.71
20:55 - 20:56 01/10/2020,8981.97
20:56 - 20:57 01/10/2020,8982.23
20:57 - 20:58 01/10/2020,8982.45
20:58 - 20:59 01/10/2020,8983.23
20:59 - 21:00 01/10/2020,8984.53
21:00 - 21:01 01/10/2020,8985.21
21:01 - 21:02 01/10/2020,8978.58
21:02 - 21:03 01/10/2020,8981.68
21:03 - 21:04 01/10/2020,8981.55
21:04 - 21:05 01/10/2020,8980.26
21:05 - 21:06 01/10/2020,8977.24
21:06 - 21:07 01/10/2020,8975.32
21:07 - 21:08 01/10/2020,8972.03
21:08 - 21:09 01/10/2020,8971.25
21:09 - 21:10 01/10/2020,8971.01
21:10 - 21:11 01/10/2020,8970.88
21:11 - 21:12 01/10/2020,8972.81
21:12 - 21:13 01/10/2020,8974.29
21:13 - 21:14 01/10/2020,8974.81
21:14 - 21:15 01/10/2020,8970.73
21:15 - 21:16 01/10/2020,8968.96
21:16 - 21:17 01/10/2020,8971.76
21:17 - 21:18 01/10/2020,8970.69
21:18 - 21:19 01/10/2020,8969.1
21:19 - 21:20 01/10/2020,8968.31
21:20 - 21:21 01/10/2020,8967.72
21:21 - 21:22 01/10/2020,8966.22
21:22 - 21:23 01/10/2020,8968.59
21:23 - 21:24 01/10/2020,8970.52
21:24 - 21:25 01/10/2020,8970.57
21:25 - 21:26 01/10/2020,8970.25
21:26 - 21:27 01/10/2020,8970.73
21:27 - 21:28 01/10/2020,8972.91
21:28 - 21:29 01/10/2020,8974.16
21:29 - 21:30 01/10/2020,8972.09
21:30 - 21:31 01/10/2020,8967.83
21:31 - 21:32 01/10/2020,8966.36
21:32 - 21:33 01/10/2020,8966.67
21:33 - 21:34 01/10/2020,8963.18
21:34 - 21:35 01/10/2020,8962.29
21:35 - 21:36 01/10/2020,8962.71
21:36 - 21:37 01/10/2020,8963.02
21:37 - 21:38 01/10/2020,8960.66
21:38 - 21:39 01/10/2020,8961.82
21:39 - 21:40 01/10/2020,8959.23
21:40 - 21:41 01/10/2020,8959.73
21:41 - 21:42 01/10/2020,8958.23
21:42 - 21:43 01/10/2020,8951.87
21:43 - 21:44 01/10/2020,8955.27
21:44 - 21:45 01/10/2020,8959.27
21:45 - 21:46 01/10/2020,8962.06
21:46 - 21:47 01/10/2020,8964.8
21:47 - 21:48 01/10/2020,8964.8
21:48 - 21:49 01/10/2020,8964.32
21:49 - 21:50 01/10/2020,8953.49
21:50 - 21:51 01/10/2020,8957.97
21:51 - 21:52 01/10/2020,8961.95
21:52 - 21:53 01/10/2020,8964.56
21:53 - 21:54 01/10/2020,8968.42
21:54 - 21:55 01/10/2020,8966.67
21:55 - 21:56 01/10/2020,8967.42
21:56 - 21:57 01/10/2020,8967.43
21:57 - 21:58 01/10/2020,8969.72
21:58 - 21:59 01/10/2020,8967.75
21:59 - 22:00 01/10/2020,8966.68
22:00 - 22:01 01/10/2020,8966.64
22:01 - 22:02 01/10/2020,8966.64
22:02 - 22:03 01/10/2020,8966.64
22:03 - 22:04 01/10/2020,8966.64
22:04 - 22:05 01/10/2020,8966.64
22:05 - 22:06 01/10/2020,8966.64
22:06 - 22:07 01/10/2020,8966.64
22:07 - 22:08 01/10/2020,8966.64
22:08 - 22:09 01/10/2020,8966.64
22:09 - 22:10 01/10/2020,8966.64
22:10 - 22:11 01/10/2020,8966.64
22:11 - 22:12 01/10/2020,8966.64
22:12 - 22:13 01/10/2020,8966.64
22:13 - 22:14 01/10/2020,8966.64
22:14 - 22:15 01/10/2020,8966.64
22:15 - 22:16 01/10/2020,8966.64
22:16 - 22:17 01/10/2020,8966.64
22:17 - 22:18 01/10/2020,8966.64
22:18 - 22:19 01/10/2020,8966.64
22:19 - 22:20 01/10/2020,8966.64
22:20 - 22:21 01/10/2020,8966.64
22:21 - 22:22 01/10/2020,8966.64
22:22 - 22:23 01/10/2020,8966.64
22:23 - 22:24 01/10/2020,8966.64
22:24 - 22:25 01/10/2020,8966.64
22:25 - 22:26 01/10/2020,8966.64
22:26 - 22:27 01/10/2020,8966.64
22:27 - 22:28 01/10/2020,8966.64
22:28 - 22:29 01/10/2020,8966.64
22:29 - 22:30 01/10/2020,8966.64
22:30 - 22:31 01/10/2020,8966.64
22:31 - 22:32 01/10/2020,8966.64
22:32 - 22:33 01/10/2020,8966.64
22:33 - 22:34 01/10/2020,8966.64
22:34 - 22:35 01/10/2020,8966.64
22:35 - 22:36 01/10/2020,8966.64
22:36 - 22:37 01/10/2020,8966.64
22:37 - 22:38 01/10/2020,8966.64
22:38 - 22:39 01/10/2020,8966.64
22:39 - 22:40 01/10/2020,8966.64
22:40 - 22:41 01/10/2020,8966.64
22:41 - 22:42 01/10/2020,8966.64
22:42 - 22:43 01/10/2020,8966.64
22:43 - 22:44 01/10/2020,8966.64
22:44 - 22:45 01/10/2020,8966.64
